transaction id,transaction_type,merchant_category,amount (INR),transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend
TXN0000007422,Bill Payment,Entertainment,265,SUCCESS,46-55,36-45,Andhra Pradesh,HDFC,Axis,iOS,4G,0,12,Friday,0
TXN0000153391,P2P,Utilities,4526,FAILED,26-35,26-35,Delhi,HDFC,SBI,Android,WiFi,0,14,Wednesday,0
TXN0000207625,P2M,Other,576,SUCCESS,56+,46-55,Telangana,ICICI,SBI,Android,4G,0,23,Thursday,0
TXN0000098819,Recharge,Entertainment,291,SUCCESS,36-45,26-35,Telangana,IndusInd,Axis,Android,4G,0,20,Sunday,1
TXN0000109946,Bill Payment,Shopping,436,SUCCESS,36-45,46-55,Rajasthan,Kotak,SBI,Android,WiFi,0,8,Wednesday,0
TXN0000178048,P2P,Grocery,641,SUCCESS,36-45,26-35,Uttar Pradesh,Yes Bank,HDFC,Android,4G,0,14,Monday,0
TXN0000232867,P2P,Education,5580,SUCCESS,26-35,18-25,West Bengal,Axis,Yes Bank,iOS,5G,0,18,Sunday,1
TXN0000061869,Bill Payment,Grocery,936,SUCCESS,18-25,36-45,Rajasthan,SBI,Axis,Android,3G,0,10,Monday,0
TXN0000011591,P2P,Utilities,1853,SUCCESS,26-35,26-35,Maharashtra,HDFC,SBI,Android,4G,0,19,Saturday,1
TXN0000196570,P2P,Grocery,1205,SUCCESS,56+,36-45,Maharashtra,ICICI,HDFC,Android,5G,0,21,Friday,0
TXN0000106617,P2M,Food,411,SUCCESS,18-25,36-45,Telangana,ICICI,SBI,Android,3G,0,16,Friday,0
TXN0000033849,P2P,Transport,74,SUCCESS,26-35,56+,Tamil Nadu,SBI,SBI,Android,5G,0,14,Thursday,0
TXN0000015199,P2P,Other,358,SUCCESS,36-45,26-35,Gujarat,ICICI,Axis,Android,4G,0,14,Thursday,0
TXN0000100103,Bill Payment,Transport,33,SUCCESS,26-35,36-45,Tamil Nadu,Kotak,SBI,Android,4G,0,17,Sunday,1
TXN0000070872,P2P,Shopping,378,SUCCESS,46-55,26-35,Uttar Pradesh,PNB,HDFC,Android,5G,0,9,Sunday,1
TXN0000043540,P2P,Grocery,319,SUCCESS,46-55,26-35,Telangana,HDFC,ICICI,iOS,4G,0,19,Tuesday,0
TXN0000001052,Bill Payment,Entertainment,163,SUCCESS,18-25,18-25,Rajasthan,SBI,HDFC,Android,5G,0,0,Friday,0
TXN0000016924,Bill Payment,Utilities,4399,SUCCESS,26-35,18-25,Andhra Pradesh,SBI,SBI,Android,4G,0,10,Sunday,1
TXN0000118911,P2M,Shopping,8075,SUCCESS,26-35,18-25,Maharashtra,SBI,SBI,Android,4G,0,18,Thursday,0
TXN0000046241,P2M,Utilities,2816,SUCCESS,36-45,18-25,West Bengal,SBI,Yes Bank,Android,4G,0,23,Tuesday,0
TXN0000232605,Recharge,Shopping,426,SUCCESS,46-55,26-35,Telangana,Yes Bank,SBI,Android,WiFi,0,15,Wednesday,0
TXN0000036469,P2P,Shopping,370,SUCCESS,36-45,26-35,Telangana,ICICI,ICICI,Android,WiFi,0,11,Monday,0
TXN0000186638,P2P,Shopping,5133,SUCCESS,26-35,36-45,Gujarat,PNB,SBI,Android,4G,0,14,Tuesday,0
TXN0000123280,Bill Payment,Utilities,390,SUCCESS,18-25,36-45,Gujarat,HDFC,IndusInd,Android,5G,0,21,Sunday,1
TXN0000180218,P2P,Food,710,SUCCESS,46-55,26-35,Delhi,SBI,SBI,Android,5G,0,18,Thursday,0
TXN0000241134,P2P,Other,573,SUCCESS,18-25,18-25,Telangana,HDFC,HDFC,Android,4G,0,7,Monday,0
TXN0000077536,P2M,Shopping,5157,SUCCESS,46-55,36-45,Karnataka,ICICI,ICICI,Android,4G,0,21,Thursday,0
TXN0000122884,P2P,Transport,47,SUCCESS,18-25,18-25,Gujarat,Axis,PNB,Android,4G,1,19,Wednesday,0
TXN0000236539,P2P,Healthcare,151,SUCCESS,18-25,56+,Telangana,PNB,Yes Bank,Android,WiFi,0,17,Sunday,1
TXN0000249617,P2P,Other,556,SUCCESS,36-45,18-25,Gujarat,IndusInd,Kotak,Android,3G,0,17,Thursday,0
TXN0000174221,P2P,Utilities,1982,SUCCESS,26-35,36-45,Karnataka,HDFC,Kotak,Android,4G,0,19,Wednesday,0
TXN0000246733,Bill Payment,Other,839,SUCCESS,26-35,26-35,Andhra Pradesh,HDFC,Axis,Web,5G,0,11,Monday,0
TXN0000024601,P2P,Fuel,518,SUCCESS,26-35,26-35,Maharashtra,SBI,Axis,Android,4G,0,17,Sunday,1
TXN0000123724,Bill Payment,Other,2501,SUCCESS,36-45,26-35,Delhi,SBI,Kotak,Android,4G,0,19,Tuesday,0
TXN0000208787,P2P,Grocery,1052,SUCCESS,36-45,26-35,Tamil Nadu,Axis,HDFC,iOS,WiFi,0,14,Monday,0
TXN0000120031,P2P,Shopping,714,SUCCESS,26-35,26-35,Delhi,PNB,HDFC,iOS,4G,0,10,Sunday,1
TXN0000000127,P2M,Food,91,SUCCESS,56+,46-55,Telangana,Axis,SBI,Android,4G,0,15,Monday,0
TXN0000095387,P2P,Fuel,677,SUCCESS,46-55,26-35,West Bengal,SBI,Yes Bank,Android,4G,0,19,Saturday,1
TXN0000023990,P2P,Grocery,2159,SUCCESS,36-45,18-25,Uttar Pradesh,ICICI,HDFC,iOS,WiFi,0,18,Tuesday,0
TXN0000074860,P2M,Other,1844,SUCCESS,26-35,18-25,Tamil Nadu,SBI,ICICI,Web,4G,0,18,Thursday,0
TXN0000028329,P2P,Fuel,520,SUCCESS,46-55,18-25,Rajasthan,HDFC,Kotak,Android,5G,0,19,Sunday,1
TXN0000234114,P2P,Grocery,3402,SUCCESS,18-25,26-35,Andhra Pradesh,Yes Bank,Kotak,iOS,4G,0,21,Friday,0
TXN0000068911,P2M,Shopping,808,SUCCESS,18-25,18-25,Delhi,HDFC,Kotak,iOS,4G,0,21,Thursday,0
TXN0000110628,P2P,Other,1020,SUCCESS,36-45,36-45,Delhi,Axis,Axis,Android,4G,0,21,Saturday,1
TXN0000044901,P2M,Entertainment,209,SUCCESS,18-25,18-25,Gujarat,Kotak,Kotak,iOS,5G,0,19,Sunday,1
TXN0000093784,P2P,Food,141,SUCCESS,26-35,26-35,Uttar Pradesh,Axis,Yes Bank,Android,4G,0,17,Wednesday,0
TXN0000121238,P2M,Grocery,210,SUCCESS,46-55,26-35,Andhra Pradesh,SBI,SBI,Android,4G,0,15,Monday,0
TXN0000045437,P2P,Other,686,SUCCESS,46-55,18-25,Delhi,PNB,SBI,iOS,4G,0,13,Monday,0
TXN0000178905,P2M,Fuel,594,SUCCESS,36-45,18-25,Karnataka,Kotak,HDFC,Android,4G,0,8,Friday,0
TXN0000178571,P2P,Food,1471,SUCCESS,26-35,56+,Maharashtra,SBI,Kotak,Android,4G,0,18,Thursday,0
TXN0000090072,P2M,Fuel,594,SUCCESS,26-35,56+,West Bengal,SBI,HDFC,Android,4G,0,14,Sunday,1
TXN0000157730,P2M,Fuel,928,SUCCESS,18-25,26-35,Maharashtra,HDFC,SBI,Android,WiFi,0,22,Saturday,1
TXN0000241250,P2M,Food,1163,SUCCESS,18-25,26-35,Karnataka,Yes Bank,HDFC,Android,WiFi,0,11,Saturday,1
TXN0000140348,P2M,Other,180,SUCCESS,18-25,46-55,Tamil Nadu,Axis,SBI,Android,WiFi,0,19,Monday,0
TXN0000104928,P2M,Grocery,1221,SUCCESS,26-35,26-35,Maharashtra,Kotak,SBI,Android,4G,0,18,Friday,0
TXN0000154787,P2M,Other,770,SUCCESS,46-55,26-35,Karnataka,ICICI,PNB,Android,5G,0,22,Saturday,1
TXN0000085474,P2M,Education,2138,SUCCESS,26-35,26-35,Karnataka,Kotak,IndusInd,Android,5G,0,12,Friday,0
TXN0000153323,P2P,Food,136,SUCCESS,46-55,26-35,Gujarat,HDFC,HDFC,iOS,4G,0,8,Friday,0
TXN0000134634,P2P,Grocery,400,SUCCESS,18-25,26-35,Uttar Pradesh,HDFC,IndusInd,Android,4G,0,17,Monday,0
TXN0000224782,P2P,Grocery,1757,SUCCESS,26-35,36-45,Karnataka,SBI,HDFC,Android,5G,0,9,Monday,0
TXN0000124047,P2P,Healthcare,344,SUCCESS,46-55,26-35,Uttar Pradesh,HDFC,PNB,Android,4G,0,8,Wednesday,0
TXN0000083789,P2P,Utilities,4247,SUCCESS,26-35,36-45,Delhi,ICICI,SBI,Android,5G,0,14,Monday,0
TXN0000030621,P2M,Grocery,2270,SUCCESS,46-55,26-35,Maharashtra,Yes Bank,Yes Bank,Android,WiFi,0,22,Wednesday,0
TXN0000165889,P2M,Shopping,979,SUCCESS,26-35,36-45,West Bengal,SBI,IndusInd,iOS,4G,0,18,Wednesday,0
TXN0000240611,P2P,Shopping,1162,SUCCESS,46-55,46-55,Telangana,Yes Bank,ICICI,iOS,WiFi,0,20,Monday,0
TXN0000109322,P2M,Grocery,243,SUCCESS,26-35,18-25,Karnataka,Kotak,Axis,iOS,4G,0,17,Wednesday,0
TXN0000242999,P2M,Education,1402,SUCCESS,46-55,26-35,Delhi,SBI,HDFC,Android,5G,0,13,Saturday,1
TXN0000220973,P2P,Food,1723,SUCCESS,26-35,26-35,Tamil Nadu,SBI,Axis,Android,4G,0,18,Sunday,1
TXN0000141551,P2P,Other,63,SUCCESS,18-25,26-35,Tamil Nadu,ICICI,Kotak,Android,4G,0,9,Thursday,0
TXN0000188842,P2P,Food,759,SUCCESS,18-25,18-25,Gujarat,HDFC,SBI,iOS,4G,0,23,Monday,0
TXN0000148587,P2P,Education,3109,SUCCESS,26-35,56+,Telangana,HDFC,ICICI,iOS,4G,0,19,Friday,0
TXN0000147699,P2P,Other,586,SUCCESS,36-45,18-25,Maharashtra,IndusInd,PNB,Android,4G,0,8,Sunday,1
TXN0000093608,P2P,Fuel,1350,SUCCESS,18-25,36-45,Delhi,Kotak,Axis,Android,4G,0,11,Thursday,0
TXN0000197308,P2P,Fuel,435,SUCCESS,26-35,26-35,Tamil Nadu,HDFC,Kotak,Android,4G,0,9,Monday,0
TXN0000012150,P2P,Shopping,717,SUCCESS,26-35,26-35,Maharashtra,ICICI,PNB,Android,4G,0,19,Wednesday,0
TXN0000246332,P2P,Food,110,SUCCESS,46-55,18-25,Andhra Pradesh,PNB,Yes Bank,iOS,WiFi,0,3,Monday,0
TXN0000048652,Bill Payment,Food,57,SUCCESS,46-55,18-25,Tamil Nadu,Yes Bank,SBI,Android,5G,0,21,Wednesday,0
TXN0000166422,P2M,Other,507,SUCCESS,56+,36-45,Delhi,SBI,IndusInd,Android,5G,0,14,Tuesday,0
TXN0000021622,P2M,Shopping,569,FAILED,26-35,36-45,Telangana,Yes Bank,SBI,Android,4G,0,7,Sunday,1
TXN0000020933,P2M,Shopping,4024,SUCCESS,36-45,18-25,Karnataka,IndusInd,SBI,iOS,4G,0,15,Sunday,1
TXN0000169580,P2P,Food,226,SUCCESS,36-45,36-45,Tamil Nadu,Axis,SBI,Android,5G,0,21,Thursday,0
TXN0000141029,P2M,Shopping,765,SUCCESS,18-25,26-35,Gujarat,SBI,IndusInd,Android,WiFi,0,19,Tuesday,0
TXN0000126142,P2P,Healthcare,1475,SUCCESS,46-55,36-45,Tamil Nadu,Axis,SBI,Android,5G,0,0,Saturday,1
TXN0000035263,Bill Payment,Grocery,2864,SUCCESS,18-25,18-25,Tamil Nadu,Kotak,PNB,iOS,5G,0,8,Saturday,1
TXN0000209726,P2P,Grocery,2561,SUCCESS,18-25,26-35,Delhi,ICICI,SBI,Android,4G,0,16,Tuesday,0
TXN0000029712,Bill Payment,Shopping,350,SUCCESS,26-35,18-25,West Bengal,Axis,IndusInd,Android,5G,0,17,Monday,0
TXN0000137153,Recharge,Transport,304,SUCCESS,26-35,26-35,Telangana,Yes Bank,SBI,iOS,4G,0,10,Friday,0
TXN0000042919,P2M,Grocery,1178,SUCCESS,26-35,18-25,Telangana,SBI,SBI,iOS,4G,0,16,Tuesday,0
TXN0000145362,P2P,Fuel,505,SUCCESS,18-25,36-45,Delhi,SBI,SBI,Android,4G,0,17,Tuesday,0
TXN0000204721,P2M,Grocery,3250,SUCCESS,46-55,26-35,Delhi,PNB,Yes Bank,Android,4G,0,10,Wednesday,0
TXN0000248126,P2P,Food,193,SUCCESS,18-25,26-35,Telangana,HDFC,SBI,Android,4G,0,6,Saturday,1
TXN0000210747,P2P,Shopping,335,SUCCESS,46-55,18-25,Uttar Pradesh,Axis,IndusInd,Android,4G,0,2,Tuesday,0
TXN0000033897,P2P,Other,999,SUCCESS,46-55,56+,Delhi,IndusInd,Axis,Android,5G,0,11,Sunday,1
TXN0000052429,P2P,Grocery,896,SUCCESS,26-35,26-35,Telangana,IndusInd,Axis,iOS,5G,0,19,Tuesday,0
TXN0000074961,P2M,Grocery,529,SUCCESS,26-35,26-35,Delhi,SBI,HDFC,Android,4G,0,21,Saturday,1
TXN0000204895,Bill Payment,Fuel,1073,SUCCESS,18-25,26-35,Uttar Pradesh,IndusInd,SBI,Android,4G,0,17,Wednesday,0
TXN0000031576,Bill Payment,Food,991,SUCCESS,26-35,26-35,Tamil Nadu,Yes Bank,HDFC,Android,4G,0,14,Wednesday,0
TXN0000067222,P2M,Grocery,2473,SUCCESS,36-45,26-35,Karnataka,HDFC,ICICI,Android,4G,0,13,Sunday,1
TXN0000160197,P2P,Food,188,SUCCESS,26-35,26-35,West Bengal,Yes Bank,Kotak,iOS,5G,0,22,Monday,0
TXN0000095674,P2P,Healthcare,473,SUCCESS,26-35,26-35,West Bengal,ICICI,SBI,Android,4G,0,13,Friday,0
TXN0000002205,Recharge,Other,662,SUCCESS,26-35,26-35,Telangana,IndusInd,IndusInd,Android,WiFi,0,12,Friday,0
TXN0000022838,Recharge,Fuel,962,SUCCESS,26-35,36-45,Telangana,HDFC,SBI,Android,4G,0,23,Friday,0
TXN0000186202,P2M,Grocery,401,SUCCESS,18-25,26-35,Maharashtra,PNB,SBI,Android,3G,0,15,Friday,0
TXN0000066235,P2P,Shopping,1719,SUCCESS,26-35,36-45,Uttar Pradesh,HDFC,Yes Bank,Android,4G,0,9,Tuesday,0
TXN0000130352,Bill Payment,Grocery,301,SUCCESS,26-35,36-45,Uttar Pradesh,SBI,Yes Bank,Android,4G,0,21,Saturday,1
TXN0000157256,P2M,Shopping,5067,SUCCESS,36-45,36-45,Gujarat,Kotak,ICICI,Android,4G,0,21,Monday,0
TXN0000084081,P2M,Food,1580,SUCCESS,36-45,46-55,Gujarat,HDFC,HDFC,iOS,4G,0,14,Thursday,0
TXN0000121016,P2M,Transport,36,SUCCESS,56+,36-45,Uttar Pradesh,SBI,HDFC,iOS,4G,0,22,Saturday,1
TXN0000095433,P2M,Other,883,SUCCESS,46-55,18-25,Tamil Nadu,IndusInd,SBI,Android,4G,0,21,Thursday,0
TXN0000099260,P2M,Entertainment,292,SUCCESS,18-25,36-45,Andhra Pradesh,Yes Bank,ICICI,Android,4G,0,17,Tuesday,0
TXN0000105948,Bill Payment,Other,2321,SUCCESS,26-35,18-25,Delhi,SBI,PNB,Android,4G,0,13,Sunday,1
TXN0000018889,P2P,Other,2904,SUCCESS,36-45,26-35,Andhra Pradesh,SBI,PNB,Android,3G,0,15,Monday,0
TXN0000144791,P2P,Utilities,16723,SUCCESS,46-55,36-45,Uttar Pradesh,Yes Bank,Axis,Web,4G,0,19,Saturday,1
TXN0000063750,P2P,Entertainment,482,SUCCESS,56+,26-35,Andhra Pradesh,Axis,HDFC,Web,4G,0,11,Sunday,1
TXN0000192320,P2P,Entertainment,214,SUCCESS,26-35,46-55,Karnataka,ICICI,HDFC,Web,5G,0,13,Friday,0
TXN0000182886,P2M,Grocery,436,SUCCESS,18-25,18-25,Maharashtra,Yes Bank,SBI,Android,WiFi,0,19,Monday,0
TXN0000197743,Bill Payment,Shopping,3703,SUCCESS,36-45,26-35,Telangana,PNB,Axis,Android,4G,0,17,Tuesday,0
TXN0000249266,P2P,Healthcare,196,SUCCESS,18-25,26-35,Gujarat,IndusInd,Axis,Android,3G,0,13,Sunday,1
TXN0000071538,P2P,Grocery,789,SUCCESS,18-25,26-35,Telangana,HDFC,IndusInd,Android,4G,0,12,Tuesday,0
TXN0000212999,P2P,Food,173,SUCCESS,46-55,36-45,Delhi,SBI,ICICI,Android,5G,0,11,Sunday,1
TXN0000249718,Bill Payment,Fuel,322,SUCCESS,18-25,36-45,Tamil Nadu,Kotak,SBI,Android,4G,0,20,Sunday,1
TXN0000150946,P2M,Entertainment,316,SUCCESS,18-25,26-35,Delhi,HDFC,HDFC,iOS,5G,0,23,Monday,0
TXN0000086989,Bill Payment,Food,406,SUCCESS,26-35,46-55,West Bengal,HDFC,Kotak,Android,4G,0,19,Friday,0
TXN0000093080,P2P,Grocery,652,SUCCESS,26-35,26-35,Karnataka,ICICI,Kotak,Android,5G,0,14,Tuesday,0
TXN0000000216,P2M,Healthcare,105,SUCCESS,18-25,18-25,Andhra Pradesh,Yes Bank,Axis,iOS,5G,0,22,Sunday,1
TXN0000215003,P2P,Grocery,926,SUCCESS,26-35,18-25,Andhra Pradesh,Axis,Axis,Android,4G,0,6,Wednesday,0
TXN0000115375,P2P,Food,607,SUCCESS,26-35,18-25,Andhra Pradesh,SBI,IndusInd,Android,5G,0,12,Friday,0
TXN0000214473,Recharge,Shopping,837,SUCCESS,36-45,18-25,Uttar Pradesh,Yes Bank,ICICI,Android,3G,0,11,Sunday,1
TXN0000115722,Recharge,Entertainment,140,SUCCESS,46-55,36-45,West Bengal,Kotak,HDFC,Android,4G,0,18,Monday,0
TXN0000150529,P2P,Entertainment,172,SUCCESS,46-55,56+,Karnataka,SBI,HDFC,Android,4G,0,12,Sunday,1
TXN0000184647,P2M,Food,313,SUCCESS,56+,36-45,Telangana,IndusInd,PNB,iOS,5G,0,17,Monday,0
TXN0000189729,P2P,Utilities,1470,SUCCESS,26-35,26-35,Andhra Pradesh,SBI,HDFC,Android,4G,0,10,Thursday,0
TXN0000249892,P2P,Shopping,2207,SUCCESS,26-35,26-35,Karnataka,Yes Bank,SBI,iOS,4G,0,17,Tuesday,0
TXN0000209374,P2P,Grocery,2474,SUCCESS,46-55,46-55,Delhi,PNB,Yes Bank,Android,4G,0,8,Thursday,0
TXN0000086347,P2P,Entertainment,306,SUCCESS,18-25,26-35,Delhi,PNB,Yes Bank,Android,WiFi,0,12,Monday,0
TXN0000189168,P2M,Shopping,8199,FAILED,18-25,36-45,Karnataka,ICICI,Kotak,Android,WiFi,0,11,Monday,0
TXN0000021639,P2P,Food,954,SUCCESS,56+,36-45,Uttar Pradesh,ICICI,ICICI,Android,4G,0,11,Saturday,1
TXN0000156626,Bill Payment,Shopping,826,SUCCESS,36-45,56+,Telangana,IndusInd,IndusInd,Android,4G,0,2,Wednesday,0
TXN0000246593,P2M,Grocery,642,SUCCESS,26-35,36-45,Delhi,HDFC,Axis,iOS,4G,0,11,Monday,0
TXN0000162024,P2M,Shopping,3547,SUCCESS,36-45,26-35,Uttar Pradesh,ICICI,Yes Bank,Android,5G,0,12,Friday,0
TXN0000231898,P2P,Transport,37,SUCCESS,18-25,56+,Rajasthan,SBI,PNB,iOS,5G,0,15,Thursday,0
TXN0000004174,P2P,Food,278,SUCCESS,36-45,18-25,Gujarat,Yes Bank,Axis,Android,4G,0,18,Thursday,0
TXN0000096908,P2P,Food,466,SUCCESS,18-25,18-25,Maharashtra,SBI,SBI,iOS,5G,0,11,Friday,0
TXN0000087894,P2M,Shopping,4887,SUCCESS,26-35,26-35,Maharashtra,SBI,IndusInd,Android,4G,0,21,Tuesday,0
TXN0000068149,Recharge,Entertainment,843,SUCCESS,46-55,36-45,Tamil Nadu,SBI,SBI,Android,4G,0,6,Thursday,0
TXN0000067264,P2P,Grocery,199,SUCCESS,46-55,26-35,Uttar Pradesh,SBI,ICICI,Android,3G,0,5,Sunday,1
TXN0000159989,P2M,Entertainment,951,FAILED,36-45,26-35,Gujarat,HDFC,Kotak,Android,5G,0,20,Wednesday,0
TXN0000128365,P2P,Grocery,437,SUCCESS,36-45,18-25,Uttar Pradesh,HDFC,Yes Bank,Android,4G,0,18,Monday,0
TXN0000027789,P2P,Grocery,219,SUCCESS,26-35,36-45,Andhra Pradesh,HDFC,Axis,Android,5G,0,15,Sunday,1
TXN0000007952,P2M,Grocery,291,SUCCESS,26-35,18-25,Karnataka,Axis,HDFC,Android,4G,0,16,Saturday,1
TXN0000188729,P2P,Grocery,1155,SUCCESS,18-25,46-55,Telangana,IndusInd,SBI,Android,4G,0,0,Thursday,0
TXN0000173360,P2M,Grocery,941,SUCCESS,26-35,36-45,Maharashtra,SBI,Axis,Android,5G,0,12,Wednesday,0
TXN0000038334,P2M,Utilities,6326,SUCCESS,36-45,26-35,Uttar Pradesh,ICICI,ICICI,Android,5G,0,20,Sunday,1
TXN0000061477,P2P,Grocery,44,SUCCESS,18-25,36-45,Tamil Nadu,PNB,HDFC,iOS,4G,0,9,Friday,0
TXN0000075404,P2M,Healthcare,679,SUCCESS,26-35,18-25,Gujarat,ICICI,PNB,Android,4G,0,6,Saturday,1
TXN0000235476,Recharge,Utilities,3239,SUCCESS,26-35,18-25,Delhi,Yes Bank,Yes Bank,iOS,4G,0,7,Tuesday,0
TXN0000093864,P2P,Shopping,1707,SUCCESS,46-55,46-55,Gujarat,SBI,PNB,Android,WiFi,0,3,Tuesday,0
TXN0000157978,P2P,Food,444,SUCCESS,36-45,26-35,Karnataka,HDFC,Kotak,iOS,4G,0,23,Saturday,1
TXN0000175486,P2M,Entertainment,319,SUCCESS,26-35,36-45,Karnataka,IndusInd,Yes Bank,iOS,4G,0,22,Sunday,1
TXN0000131462,P2P,Grocery,643,FAILED,18-25,36-45,Gujarat,IndusInd,PNB,iOS,5G,0,20,Sunday,1
TXN0000170589,P2P,Food,87,SUCCESS,26-35,26-35,West Bengal,PNB,SBI,Android,4G,0,19,Tuesday,0
TXN0000140933,Recharge,Transport,34,SUCCESS,56+,36-45,Karnataka,Yes Bank,Yes Bank,Android,3G,0,20,Tuesday,0
TXN0000014720,P2P,Grocery,1383,SUCCESS,26-35,26-35,Gujarat,IndusInd,Kotak,Android,4G,0,6,Sunday,1
TXN0000028634,P2M,Food,50,SUCCESS,26-35,18-25,West Bengal,Axis,SBI,Android,4G,0,10,Wednesday,0
TXN0000242718,P2P,Shopping,870,SUCCESS,26-35,18-25,Telangana,Yes Bank,IndusInd,Android,5G,0,10,Monday,0
TXN0000093681,P2M,Utilities,3637,SUCCESS,26-35,26-35,Tamil Nadu,Axis,SBI,iOS,4G,0,1,Sunday,1
TXN0000044426,P2M,Food,543,SUCCESS,36-45,26-35,Maharashtra,SBI,HDFC,iOS,4G,0,17,Thursday,0
TXN0000159989,P2M,Entertainment,951,FAILED,36-45,26-35,Gujarat,HDFC,Kotak,Android,5G,0,20,Wednesday,0
TXN0000057175,Bill Payment,Fuel,995,SUCCESS,36-45,56+,Rajasthan,HDFC,SBI,Web,4G,0,7,Tuesday,0
TXN0000161153,P2P,Transport,84,SUCCESS,26-35,26-35,Maharashtra,HDFC,Yes Bank,Android,4G,0,13,Thursday,0
TXN0000143327,P2M,Fuel,235,FAILED,18-25,56+,Gujarat,ICICI,SBI,iOS,5G,0,21,Wednesday,0
TXN0000102485,P2P,Transport,120,SUCCESS,26-35,18-25,Gujarat,ICICI,SBI,Android,4G,0,13,Tuesday,0
TXN0000191759,P2M,Utilities,3638,SUCCESS,46-55,26-35,Gujarat,SBI,IndusInd,Android,4G,0,17,Tuesday,0
TXN0000035047,Bill Payment,Transport,69,SUCCESS,18-25,36-45,Telangana,Yes Bank,SBI,Android,4G,0,19,Sunday,1
TXN0000027465,P2P,Fuel,2790,SUCCESS,26-35,18-25,Maharashtra,ICICI,ICICI,Android,4G,0,16,Wednesday,0
TXN0000021840,P2M,Food,197,SUCCESS,26-35,18-25,Rajasthan,Kotak,HDFC,iOS,5G,0,12,Sunday,1
TXN0000122227,P2P,Food,973,SUCCESS,36-45,26-35,Delhi,SBI,Kotak,Android,4G,0,19,Thursday,0
TXN0000248513,P2P,Shopping,1380,SUCCESS,26-35,26-35,Rajasthan,SBI,SBI,iOS,4G,0,12,Monday,0
TXN0000096144,P2M,Shopping,750,SUCCESS,56+,26-35,Uttar Pradesh,IndusInd,SBI,Android,5G,0,21,Thursday,0
TXN0000051416,P2M,Transport,73,SUCCESS,26-35,26-35,West Bengal,SBI,Yes Bank,Android,5G,0,13,Friday,0
TXN0000007346,P2M,Grocery,676,SUCCESS,26-35,36-45,Tamil Nadu,HDFC,SBI,Android,3G,0,0,Wednesday,0
TXN0000100128,P2P,Entertainment,318,SUCCESS,26-35,18-25,Maharashtra,SBI,HDFC,Android,4G,0,14,Monday,0
TXN0000238838,Bill Payment,Education,2253,SUCCESS,36-45,26-35,Uttar Pradesh,SBI,SBI,Android,4G,0,12,Friday,0
TXN0000002283,P2M,Shopping,1642,SUCCESS,26-35,26-35,Karnataka,SBI,HDFC,Android,4G,0,14,Saturday,1
TXN0000039452,P2M,Food,173,SUCCESS,56+,26-35,Karnataka,HDFC,PNB,Android,WiFi,0,8,Thursday,0
TXN0000152028,P2P,Transport,23,SUCCESS,36-45,18-25,West Bengal,SBI,Kotak,Android,3G,0,10,Thursday,0
TXN0000154947,P2P,Shopping,365,SUCCESS,36-45,18-25,Maharashtra,IndusInd,SBI,Android,3G,0,10,Saturday,1
TXN0000026617,P2M,Entertainment,280,SUCCESS,26-35,18-25,Karnataka,Axis,PNB,Android,3G,0,20,Sunday,1
TXN0000056265,Bill Payment,Grocery,700,SUCCESS,26-35,26-35,Tamil Nadu,SBI,Yes Bank,Android,WiFi,0,19,Friday,0
TXN0000110079,P2P,Shopping,1095,SUCCESS,46-55,36-45,Karnataka,Kotak,ICICI,iOS,4G,0,16,Wednesday,0
TXN0000102485,P2P,Transport,120,SUCCESS,26-35,18-25,Gujarat,ICICI,SBI,Android,4G,0,13,Tuesday,0
TXN0000022500,P2P,Healthcare,143,SUCCESS,18-25,26-35,Rajasthan,Yes Bank,ICICI,Android,WiFi,0,23,Saturday,1
TXN0000225731,P2P,Food,104,SUCCESS,46-55,26-35,Telangana,Yes Bank,ICICI,Web,4G,0,16,Sunday,1
TXN0000061859,P2P,Utilities,6204,SUCCESS,26-35,46-55,Maharashtra,Axis,Yes Bank,iOS,4G,0,9,Thursday,0
TXN0000149214,P2P,Grocery,179,SUCCESS,26-35,56+,Uttar Pradesh,Kotak,Axis,Android,4G,0,20,Friday,0
TXN0000233227,P2P,Entertainment,1076,SUCCESS,46-55,26-35,Uttar Pradesh,HDFC,Axis,Android,5G,0,21,Sunday,1
TXN0000205343,P2P,Transport,241,SUCCESS,26-35,26-35,Telangana,Axis,SBI,iOS,4G,0,20,Sunday,1
TXN0000009338,P2P,Other,541,SUCCESS,36-45,36-45,Maharashtra,SBI,IndusInd,Android,5G,0,17,Saturday,1
TXN0000008037,P2M,Grocery,1877,SUCCESS,18-25,26-35,Maharashtra,IndusInd,Yes Bank,Android,4G,0,19,Monday,0
TXN0000121951,P2P,Other,826,SUCCESS,36-45,26-35,Delhi,PNB,HDFC,Android,WiFi,0,11,Saturday,1
TXN0000172076,P2P,Entertainment,683,SUCCESS,18-25,26-35,Gujarat,SBI,SBI,Android,5G,0,18,Tuesday,0
TXN0000210636,P2P,Other,462,SUCCESS,46-55,18-25,Andhra Pradesh,ICICI,HDFC,iOS,4G,0,9,Friday,0
TXN0000216598,P2M,Other,346,SUCCESS,46-55,26-35,Uttar Pradesh,HDFC,SBI,iOS,4G,0,11,Wednesday,0
TXN0000202164,P2P,Education,1431,SUCCESS,36-45,26-35,West Bengal,Yes Bank,IndusInd,Android,5G,0,19,Thursday,0
